model,recording,joint,units,minimum,maximum,source,source_sha256
V2,shake,FL:alpha_Part006,signed CAD degrees,-7.250098,11.214912,Slave/software/models/v2-12servo/motions/gestures/shake/source.json,905aa48065d1110f669a0e3b7c6385e12f3b7a6e4f8463c55d62fc5ea52f621f
V2,shake,FL:theta_Part005,signed CAD degrees,0.443371,22.758289,Slave/software/models/v2-12servo/motions/gestures/shake/source.json,905aa48065d1110f669a0e3b7c6385e12f3b7a6e4f8463c55d62fc5ea52f621f
V2,shake,FR:h_Part002,signed CAD degrees,-0.000001,0.000004,Slave/software/models/v2-12servo/motions/gestures/shake/source.json,905aa48065d1110f669a0e3b7c6385e12f3b7a6e4f8463c55d62fc5ea52f621f
V2,shake,FR:alpha_Part006,signed CAD degrees,-7.250094,11.214915,Slave/software/models/v2-12servo/motions/gestures/shake/source.json,905aa48065d1110f669a0e3b7c6385e12f3b7a6e4f8463c55d62fc5ea52f621f
V2,shake,FR:theta_Part005,signed CAD degrees,0.443368,22.758312,Slave/software/models/v2-12servo/motions/gestures/shake/source.json,905aa48065d1110f669a0e3b7c6385e12f3b7a6e4f8463c55d62fc5ea52f621f
V2,shake,RL:h_Part002,signed CAD degrees,0.000000,0.000011,Slave/software/models/v2-12servo/motions/gestures/shake/source.json,905aa48065d1110f669a0e3b7c6385e12f3b7a6e4f8463c55d62fc5ea52f621f
V2,shake,RL:alpha_Part006,signed CAD degrees,-36.340220,1.920730,Slave/software/models/v2-12servo/motions/gestures/shake/source.json,905aa48065d1110f669a0e3b7c6385e12f3b7a6e4f8463c55d62fc5ea52f621f
V2,shake,RL:theta_Part005,signed CAD degrees,-15.235626,0.770607,Slave/software/models/v2-12servo/motions/gestures/shake/source.json,905aa48065d1110f669a0e3b7c6385e12f3b7a6e4f8463c55d62fc5ea52f621f
V2,shake,RR:h_Part002,signed CAD degrees,-0.000000,0.000011,Slave/software/models/v2-12servo/motions/gestures/shake/source.json,905aa48065d1110f669a0e3b7c6385e12f3b7a6e4f8463c55d62fc5ea52f621f
V2,shake,RR:alpha_Part006,signed CAD degrees,-36.340248,1.920721,Slave/software/models/v2-12servo/motions/gestures/shake/source.json,905aa48065d1110f669a0e3b7c6385e12f3b7a6e4f8463c55d62fc5ea52f621f
V2,shake,RR:theta_Part005,signed CAD degrees,-15.235660,0.770596,Slave/software/models/v2-12servo/motions/gestures/shake/source.json,905aa48065d1110f669a0e3b7c6385e12f3b7a6e4f8463c55d62fc5ea52f621f
V2,shrug,FL:h_Part002,signed CAD degrees,-2.394087,2.356805,Slave/software/models/v2-12servo/motions/gestures/shrug/source.json,81b8058260992d15b8da60ea28a67547a8b420b57dc33702326edb4379e8f4d9
V2,shrug,FL:alpha_Part006,signed CAD degrees,-40.654065,1.920714,Slave/software/models/v2-12servo/motions/gestures/shrug/source.json,81b8058260992d15b8da60ea28a67547a8b420b57dc33702326edb4379e8f4d9
V2,shrug,FL:theta_Part005,signed CAD degrees,-32.729570,17.127262,Slave/software/models/v2-12servo/motions/gestures/shrug/source.json,81b8058260992d15b8da60ea28a67547a8b420b57dc33702326edb4379e8f4d9
V2,shrug,FR:h_Part002,signed CAD degrees,-2.394096,2.356797,Slave/software/models/v2-12servo/motions/gestures/shrug/source.json,81b8058260992d15b8da60ea28a67547a8b420b57dc33702326edb4379e8f4d9
V2,shrug,FR:alpha_Part006,signed CAD degrees,-40.654059,1.920703,Slave/software/models/v2-12servo/motions/gestures/shrug/source.json,81b8058260992d15b8da60ea28a67547a8b420b57dc33702326edb4379e8f4d9
V2,shrug,FR:theta_Part005,signed CAD degrees,-32.729558,1.545216,Slave/software/models/v2-12servo/motions/gestures/shrug/source.json,81b8058260992d15b8da60ea28a67547a8b420b57dc33702326edb4379e8f4d9
V2,shrug,RL:h_Part002,signed CAD degrees,-66.000000,0.000008,Slave/software/models/v2-12servo/motions/gestures/shrug/source.json,81b8058260992d15b8da60ea28a67547a8b420b57dc33702326edb4379e8f4d9
V2,shrug,RL:alpha_Part006,signed CAD degrees,-6.470186,45.000000,Slave/software/models/v2-12servo/motions/gestures/shrug/source.json,81b8058260992d15b8da60ea28a67547a8b420b57dc33702326edb4379e8f4d9
V2,shrug,RL:theta_Part005,signed CAD degrees,-21.360498,30.000000,Slave/software/models/v2-12servo/motions/gestures/shrug/source.json,81b8058260992d15b8da60ea28a67547a8b420b57dc33702326edb4379e8f4d9
V2,shrug,RR:h_Part002,signed CAD degrees,-66.000000,0.000002,Slave/software/models/v2-12servo/motions/gestures/shrug/source.json,81b8058260992d15b8da60ea28a67547a8b420b57dc33702326edb4379e8f4d9
V2,shrug,RR:alpha_Part006,signed CAD degrees,-6.470197,45.000000,Slave/software/models/v2-12servo/motions/gestures/shrug/source.json,81b8058260992d15b8da60ea28a67547a8b420b57dc33702326edb4379e8f4d9
V2,shrug,RR:theta_Part005,signed CAD degrees,-21.360506,30.000000,Slave/software/models/v2-12servo/motions/gestures/shrug/source.json,81b8058260992d15b8da60ea28a67547a8b420b57dc33702326edb4379e8f4d9
V2,dead,FL:h_Part002,signed CAD degrees,-35.000000,-0.000000,Slave/software/models/v2-12servo/motions/gestures/dead/source.json,8915e82d0ea0d3e1e758d3bd3ea9c64112a3bb44ab9e9e818279bb362c0ffb27
V2,dead,FL:alpha_Part006,signed CAD degrees,1.920714,35.059561,Slave/software/models/v2-12servo/motions/gestures/dead/source.json,8915e82d0ea0d3e1e758d3bd3ea9c64112a3bb44ab9e9e818279bb362c0ffb27
V2,dead,FL:theta_Part005,signed CAD degrees,0.443371,66.768545,Slave/software/models/v2-12servo/motions/gestures/dead/source.json,8915e82d0ea0d3e1e758d3bd3ea9c64112a3bb44ab9e9e818279bb362c0ffb27
V2,dead,FR:h_Part002,signed CAD degrees,-35.000000,-0.000000,Slave/software/models/v2-12servo/motions/gestures/dead/source.json,8915e82d0ea0d3e1e758d3bd3ea9c64112a3bb44ab9e9e818279bb362c0ffb27
V2,dead,FR:alpha_Part006,signed CAD degrees,1.920703,35.059512,Slave/software/models/v2-12servo/motions/gestures/dead/source.json,8915e82d0ea0d3e1e758d3bd3ea9c64112a3bb44ab9e9e818279bb362c0ffb27
V2,dead,FR:theta_Part005,signed CAD degrees,0.443368,66.768528,Slave/software/models/v2-12servo/motions/gestures/dead/source.json,8915e82d0ea0d3e1e758d3bd3ea9c64112a3bb44ab9e9e818279bb362c0ffb27
V2,dead,RL:h_Part002,signed CAD degrees,-36.943665,0.000007,Slave/software/models/v2-12servo/motions/gestures/dead/source.json,8915e82d0ea0d3e1e758d3bd3ea9c64112a3bb44ab9e9e818279bb362c0ffb27
V2,dead,RL:alpha_Part006,signed CAD degrees,1.920730,105.980971,Slave/software/models/v2-12servo/motions/gestures/dead/source.json,8915e82d0ea0d3e1e758d3bd3ea9c64112a3bb44ab9e9e818279bb362c0ffb27
V2,dead,RL:theta_Part005,signed CAD degrees,0.443374,91.175775,Slave/software/models/v2-12servo/motions/gestures/dead/source.json,8915e82d0ea0d3e1e758d3bd3ea9c64112a3bb44ab9e9e818279bb362c0ffb27
V2,dead,RR:h_Part002,signed CAD degrees,-36.943689,0.000000,Slave/software/models/v2-12servo/motions/gestures/dead/source.json,8915e82d0ea0d3e1e758d3bd3ea9c64112a3bb44ab9e9e818279bb362c0ffb27
V2,dead,RR:alpha_Part006,signed CAD degrees,1.920722,105.981006,Slave/software/models/v2-12servo/motions/gestures/dead/source.json,8915e82d0ea0d3e1e758d3bd3ea9c64112a3bb44ab9e9e818279bb362c0ffb27
V2,dead,RR:theta_Part005,signed CAD degrees,0.443372,91.175786,Slave/software/models/v2-12servo/motions/gestures/dead/source.json,8915e82d0ea0d3e1e758d3bd3ea9c64112a3bb44ab9e9e818279bb362c0ffb27
V2,celebrate,FL:h_Part002,signed CAD degrees,-76.779283,-0.000000,Slave/software/models/v2-12servo/motions/gestures/celebrate/source.json,2ecbf52a62bfb7846449f49bbe919e521a69910038680f0bf3e705f5295e89fa
V2,celebrate,FL:alpha_Part006,signed CAD degrees,-23.960150,24.641121,Slave/software/models/v2-12servo/motions/gestures/celebrate/source.json,2ecbf52a62bfb7846449f49bbe919e521a69910038680f0bf3e705f5295e89fa
V2,celebrate,FL:theta_Part005,signed CAD degrees,-15.575040,6.223109,Slave/software/models/v2-12servo/motions/gestures/celebrate/source.json,2ecbf52a62bfb7846449f49bbe919e521a69910038680f0bf3e705f5295e89fa
V2,celebrate,FR:h_Part002,signed CAD degrees,-76.779293,0.000000,Slave/software/models/v2-12servo/motions/gestures/celebrate/source.json,2ecbf52a62bfb7846449f49bbe919e521a69910038680f0bf3e705f5295e89fa
V2,celebrate,FR:alpha_Part006,signed CAD degrees,-23.960172,24.641099,Slave/software/models/v2-12servo/motions/gestures/celebrate/source.json,2ecbf52a62bfb7846449f49bbe919e521a69910038680f0bf3e705f5295e89fa
V2,celebrate,FR:theta_Part005,signed CAD degrees,-15.575052,6.223109,Slave/software/models/v2-12servo/motions/gestures/celebrate/source.json,2ecbf52a62bfb7846449f49bbe919e521a69910038680f0bf3e705f5295e89fa
V2,celebrate,RL:h_Part002,signed CAD degrees,-77.888839,0.000006,Slave/software/models/v2-12servo/motions/gestures/celebrate/source.json,2ecbf52a62bfb7846449f49bbe919e521a69910038680f0bf3e705f5295e89fa
V2,celebrate,RL:alpha_Part006,signed CAD degrees,-15.394849,24.978144,Slave/software/models/v2-12servo/motions/gestures/celebrate/source.json,2ecbf52a62bfb7846449f49bbe919e521a69910038680f0bf3e705f5295e89fa
V2,celebrate,RL:theta_Part005,signed CAD degrees,-10.690327,6.223121,Slave/software/models/v2-12servo/motions/gestures/celebrate/source.json,2ecbf52a62bfb7846449f49bbe919e521a69910038680f0bf3e705f5295e89fa
V2,celebrate,RR:h_Part002,signed CAD degrees,-77.888851,0.000001,Slave/software/models/v2-12servo/motions/gestures/celebrate/source.json,2ecbf52a62bfb7846449f49bbe919e521a69910038680f0bf3e705f5295e89fa
V2,celebrate,RR:alpha_Part006,signed CAD degrees,-15.394877,24.978109,Slave/software/models/v2-12servo/motions/gestures/celebrate/source.json,2ecbf52a62bfb7846449f49bbe919e521a69910038680f0bf3e705f5295e89fa
V2,celebrate,RR:theta_Part005,signed CAD degrees,-10.690351,6.223108,Slave/software/models/v2-12servo/motions/gestures/celebrate/source.json,2ecbf52a62bfb7846449f49bbe919e521a69910038680f0bf3e705f5295e89fa
V2,stretch,FL:h_Part002,signed CAD degrees,-0.000004,-0.000000,Slave/software/models/v2-12servo/motions/gestures/stretch/source.json,bdba196ac206cfe7fc2e4c5d19cbceb51846984130066eff613118683a6be2d3
V2,stretch,FL:alpha_Part006,signed CAD degrees,-5.322310,12.978366,Slave/software/models/v2-12servo/motions/gestures/stretch/source.json,bdba196ac206cfe7fc2e4c5d19cbceb51846984130066eff613118683a6be2d3
V2,stretch,FL:theta_Part005,signed CAD degrees,-1.905484,31.475498,Slave/software/models/v2-12servo/motions/gestures/stretch/source.json,bdba196ac206cfe7fc2e4c5d19cbceb51846984130066eff613118683a6be2d3
V2,stretch,FR:h_Part002,signed CAD degrees,-0.000001,0.000004,Slave/software/models/v2-12servo/motions/gestures/stretch/source.json,bdba196ac206cfe7fc2e4c5d19cbceb51846984130066eff613118683a6be2d3
V2,stretch,FR:alpha_Part006,signed CAD degrees,-5.322314,12.978367,Slave/software/models/v2-12servo/motions/gestures/stretch/source.json,bdba196ac206cfe7fc2e4c5d19cbceb51846984130066eff613118683a6be2d3
V2,stretch,FR:theta_Part005,signed CAD degrees,-1.905474,31.475515,Slave/software/models/v2-12servo/motions/gestures/stretch/source.json,bdba196ac206cfe7fc2e4c5d19cbceb51846984130066eff613118683a6be2d3
V2,stretch,RL:h_Part002,signed CAD degrees,0.000000,0.000008,Slave/software/models/v2-12servo/motions/gestures/stretch/source.json,bdba196ac206cfe7fc2e4c5d19cbceb51846984130066eff613118683a6be2d3
V2,stretch,RL:alpha_Part006,signed CAD degrees,-5.322298,14.723314,Slave/software/models/v2-12servo/motions/gestures/stretch/source.json,bdba196ac206cfe7fc2e4c5d19cbceb51846984130066eff613118683a6be2d3
V2,stretch,RL:theta_Part005,signed CAD degrees,-1.905480,63.310170,Slave/software/models/v2-12servo/motions/gestures/stretch/source.json,bdba196ac206cfe7fc2e4c5d19cbceb51846984130066eff613118683a6be2d3
V2,stretch,RR:h_Part002,signed CAD degrees,-0.000000,0.000011,Slave/software/models/v2-12servo/motions/gestures/stretch/source.json,bdba196ac206cfe7fc2e4c5d19cbceb51846984130066eff613118683a6be2d3
V2,stretch,RR:alpha_Part006,signed CAD degrees,-5.322309,14.723303,Slave/software/models/v2-12servo/motions/gestures/stretch/source.json,bdba196ac206cfe7fc2e4c5d19cbceb51846984130066eff613118683a6be2d3
V2,stretch,RR:theta_Part005,signed CAD degrees,-1.905488,63.310156,Slave/software/models/v2-12servo/motions/gestures/stretch/source.json,bdba196ac206cfe7fc2e4c5d19cbceb51846984130066eff613118683a6be2d3
V2,surprised,FL:h_Part002,signed CAD degrees,-73.889354,-0.000000,Slave/software/models/v2-12servo/motions/gestures/surprised/source.json,8baa241f1ae52950e762da06b6b41c64c80b5ddc81aa23cb2c8847c1293ecb5d
V2,surprised,FL:alpha_Part006,signed CAD degrees,-24.577684,24.170739,Slave/software/models/v2-12servo/motions/gestures/surprised/source.json,8baa241f1ae52950e762da06b6b41c64c80b5ddc81aa23cb2c8847c1293ecb5d
V2,surprised,FL:theta_Part005,signed CAD degrees,-16.098968,6.223109,Slave/software/models/v2-12servo/motions/gestures/surprised/source.json,8baa241f1ae52950e762da06b6b41c64c80b5ddc81aa23cb2c8847c1293ecb5d
V2,surprised,FR:h_Part002,signed CAD degrees,-73.889363,0.000001,Slave/software/models/v2-12servo/motions/gestures/surprised/source.json,8baa241f1ae52950e762da06b6b41c64c80b5ddc81aa23cb2c8847c1293ecb5d
V2,surprised,FR:alpha_Part006,signed CAD degrees,-24.577707,24.170721,Slave/software/models/v2-12servo/motions/gestures/surprised/source.json,8baa241f1ae52950e762da06b6b41c64c80b5ddc81aa23cb2c8847c1293ecb5d
V2,surprised,FR:theta_Part005,signed CAD degrees,-16.098980,6.223109,Slave/software/models/v2-12servo/motions/gestures/surprised/source.json,8baa241f1ae52950e762da06b6b41c64c80b5ddc81aa23cb2c8847c1293ecb5d
V2,surprised,RL:h_Part002,signed CAD degrees,-96.990900,0.000007,Slave/software/models/v2-12servo/motions/gestures/surprised/source.json,8baa241f1ae52950e762da06b6b41c64c80b5ddc81aa23cb2c8847c1293ecb5d
V2,surprised,RL:alpha_Part006,signed CAD degrees,-15.394847,24.170757,Slave/software/models/v2-12servo/motions/gestures/surprised/source.json,8baa241f1ae52950e762da06b6b41c64c80b5ddc81aa23cb2c8847c1293ecb5d
V2,surprised,RL:theta_Part005,signed CAD degrees,-12.386860,6.223121,Slave/software/models/v2-12servo/motions/gestures/surprised/source.json,8baa241f1ae52950e762da06b6b41c64c80b5ddc81aa23cb2c8847c1293ecb5d
V2,surprised,RR:h_Part002,signed CAD degrees,-96.990920,0.000002,Slave/software/models/v2-12servo/motions/gestures/surprised/source.json,8baa241f1ae52950e762da06b6b41c64c80b5ddc81aa23cb2c8847c1293ecb5d
V2,surprised,RR:alpha_Part006,signed CAD degrees,-15.394875,24.170737,Slave/software/models/v2-12servo/motions/gestures/surprised/source.json,8baa241f1ae52950e762da06b6b41c64c80b5ddc81aa23cb2c8847c1293ecb5d
V2,surprised,RR:theta_Part005,signed CAD degrees,-12.386879,6.223108,Slave/software/models/v2-12servo/motions/gestures/surprised/source.json,8baa241f1ae52950e762da06b6b41c64c80b5ddc81aa23cb2c8847c1293ecb5d
V2,sad,FL:h_Part002,signed CAD degrees,-3.980341,3.958460,Slave/software/models/v2-12servo/motions/gestures/sad/source.json,1897d2d41a733b3bb1696200e87e81af1ffca0e231d5c695e52ce8e84ecb4445
V2,sad,FL:alpha_Part006,signed CAD degrees,-5.538735,1.937150,Slave/software/models/v2-12servo/motions/gestures/sad/source.json,1897d2d41a733b3bb1696200e87e81af1ffca0e231d5c695e52ce8e84ecb4445
V2,sad,FL:theta_Part005,signed CAD degrees,-2.238055,20.107647,Slave/software/models/v2-12servo/motions/gestures/sad/source.json,1897d2d41a733b3bb1696200e87e81af1ffca0e231d5c695e52ce8e84ecb4445
V2,sad,FR:h_Part002,signed CAD degrees,-3.980602,3.958211,Slave/software/models/v2-12servo/motions/gestures/sad/source.json,1897d2d41a733b3bb1696200e87e81af1ffca0e231d5c695e52ce8e84ecb4445
V2,sad,FR:alpha_Part006,signed CAD degrees,-5.538733,1.939626,Slave/software/models/v2-12servo/motions/gestures/sad/source.json,1897d2d41a733b3bb1696200e87e81af1ffca0e231d5c695e52ce8e84ecb4445
V2,sad,FR:theta_Part005,signed CAD degrees,-2.238036,20.102702,Slave/software/models/v2-12servo/motions/gestures/sad/source.json,1897d2d41a733b3bb1696200e87e81af1ffca0e231d5c695e52ce8e84ecb4445
V2,sad,RL:h_Part002,signed CAD degrees,-0.141889,0.544047,Slave/software/models/v2-12servo/motions/gestures/sad/source.json,1897d2d41a733b3bb1696200e87e81af1ffca0e231d5c695e52ce8e84ecb4445
V2,sad,RL:alpha_Part006,signed CAD degrees,-10.582358,1.920730,Slave/software/models/v2-12servo/motions/gestures/sad/source.json,1897d2d41a733b3bb1696200e87e81af1ffca0e231d5c695e52ce8e84ecb4445
V2,sad,RL:theta_Part005,signed CAD degrees,-2.238052,29.398533,Slave/software/models/v2-12servo/motions/gestures/sad/source.json,1897d2d41a733b3bb1696200e87e81af1ffca0e231d5c695e52ce8e84ecb4445
V2,sad,RR:h_Part002,signed CAD degrees,-0.140689,0.545669,Slave/software/models/v2-12servo/motions/gestures/sad/source.json,1897d2d41a733b3bb1696200e87e81af1ffca0e231d5c695e52ce8e84ecb4445
V2,sad,RR:alpha_Part006,signed CAD degrees,-10.563700,1.920721,Slave/software/models/v2-12servo/motions/gestures/sad/source.json,1897d2d41a733b3bb1696200e87e81af1ffca0e231d5c695e52ce8e84ecb4445
V2,sad,RR:theta_Part005,signed CAD degrees,-2.238062,29.390631,Slave/software/models/v2-12servo/motions/gestures/sad/source.json,1897d2d41a733b3bb1696200e87e81af1ffca0e231d5c695e52ce8e84ecb4445
V2,curious,FL:h_Part002,signed CAD degrees,-5.003905,7.205539,Slave/software/models/v2-12servo/motions/gestures/curious/source.json,baa86ca3bea4daefc5af122f255712c3bb6fb86a19851510b339ce1ccccf17ee
V2,curious,FL:alpha_Part006,signed CAD degrees,-25.245700,7.671638,Slave/software/models/v2-12servo/motions/gestures/curious/source.json,baa86ca3bea4daefc5af122f255712c3bb6fb86a19851510b339ce1ccccf17ee
V2,curious,FL:theta_Part005,signed CAD degrees,-25.215836,16.253450,Slave/software/models/v2-12servo/motions/gestures/curious/source.json,baa86ca3bea4daefc5af122f255712c3bb6fb86a19851510b339ce1ccccf17ee
V2,curious,FR:h_Part002,signed CAD degrees,-5.003898,7.205548,Slave/software/models/v2-12servo/motions/gestures/curious/source.json,baa86ca3bea4daefc5af122f255712c3bb6fb86a19851510b339ce1ccccf17ee
V2,curious,FR:alpha_Part006,signed CAD degrees,-25.245700,7.671641,Slave/software/models/v2-12servo/motions/gestures/curious/source.json,baa86ca3bea4daefc5af122f255712c3bb6fb86a19851510b339ce1ccccf17ee
V2,curious,FR:theta_Part005,signed CAD degrees,-25.215821,16.253471,Slave/software/models/v2-12servo/motions/gestures/curious/source.json,baa86ca3bea4daefc5af122f255712c3bb6fb86a19851510b339ce1ccccf17ee
V2,curious,RL:h_Part002,signed CAD degrees,-9.840882,12.256356,Slave/software/models/v2-12servo/motions/gestures/curious/source.json,baa86ca3bea4daefc5af122f255712c3bb6fb86a19851510b339ce1ccccf17ee
V2,curious,RL:alpha_Part006,signed CAD degrees,-23.266264,1.920730,Slave/software/models/v2-12servo/motions/gestures/curious/source.json,baa86ca3bea4daefc5af122f255712c3bb6fb86a19851510b339ce1ccccf17ee
V2,curious,RL:theta_Part005,signed CAD degrees,-18.816000,13.020432,Slave/software/models/v2-12servo/motions/gestures/curious/source.json,baa86ca3bea4daefc5af122f255712c3bb6fb86a19851510b339ce1ccccf17ee
V2,curious,RR:h_Part002,signed CAD degrees,-9.840887,12.256349,Slave/software/models/v2-12servo/motions/gestures/curious/source.json,baa86ca3bea4daefc5af122f255712c3bb6fb86a19851510b339ce1ccccf17ee
V2,curious,RR:alpha_Part006,signed CAD degrees,-23.266281,1.920721,Slave/software/models/v2-12servo/motions/gestures/curious/source.json,baa86ca3bea4daefc5af122f255712c3bb6fb86a19851510b339ce1ccccf17ee
V2,curious,RR:theta_Part005,signed CAD degrees,-18.816014,13.020421,Slave/software/models/v2-12servo/motions/gestures/curious/source.json,baa86ca3bea4daefc5af122f255712c3bb6fb86a19851510b339ce1ccccf17ee
V2,crouch,FL:h_Part002,signed CAD degrees,-0.000000,0.000006,Slave/software/models/v2-12servo/motions/gestures/crouch/source.json,e7af65658cbd8a87c1e9ab19ffa6f2f303afb84c47808e664f2ea8e099cc942e
V2,crouch,FL:alpha_Part006,signed CAD degrees,-37.569153,1.920852,Slave/software/models/v2-12servo/motions/gestures/crouch/source.json,e7af65658cbd8a87c1e9ab19ffa6f2f303afb84c47808e664f2ea8e099cc942e
V2,crouch,FL:theta_Part005,signed CAD degrees,-20.474841,0.443402,Slave/software/models/v2-12servo/motions/gestures/crouch/source.json,e7af65658cbd8a87c1e9ab19ffa6f2f303afb84c47808e664f2ea8e099cc942e
V2,crouch,FR:h_Part002,signed CAD degrees,-0.000000,0.000012,Slave/software/models/v2-12servo/motions/gestures/crouch/source.json,e7af65658cbd8a87c1e9ab19ffa6f2f303afb84c47808e664f2ea8e099cc942e
V2,crouch,FR:alpha_Part006,signed CAD degrees,-37.569182,1.920842,Slave/software/models/v2-12servo/motions/gestures/crouch/source.json,e7af65658cbd8a87c1e9ab19ffa6f2f303afb84c47808e664f2ea8e099cc942e
V2,crouch,FR:theta_Part005,signed CAD degrees,-20.474871,0.443400,Slave/software/models/v2-12servo/motions/gestures/crouch/source.json,e7af65658cbd8a87c1e9ab19ffa6f2f303afb84c47808e664f2ea8e099cc942e
V2,crouch,RL:h_Part002,signed CAD degrees,-0.000003,0.000000,Slave/software/models/v2-12servo/motions/gestures/crouch/source.json,e7af65658cbd8a87c1e9ab19ffa6f2f303afb84c47808e664f2ea8e099cc942e
V2,crouch,RL:alpha_Part006,signed CAD degrees,-37.569106,1.920867,Slave/software/models/v2-12servo/motions/gestures/crouch/source.json,e7af65658cbd8a87c1e9ab19ffa6f2f303afb84c47808e664f2ea8e099cc942e
V2,crouch,RL:theta_Part005,signed CAD degrees,-20.474791,0.443404,Slave/software/models/v2-12servo/motions/gestures/crouch/source.json,e7af65658cbd8a87c1e9ab19ffa6f2f303afb84c47808e664f2ea8e099cc942e
V2,crouch,RR:h_Part002,signed CAD degrees,-0.000000,0.000006,Slave/software/models/v2-12servo/motions/gestures/crouch/source.json,e7af65658cbd8a87c1e9ab19ffa6f2f303afb84c47808e664f2ea8e099cc942e
V2,crouch,RR:alpha_Part006,signed CAD degrees,-37.569132,1.920860,Slave/software/models/v2-12servo/motions/gestures/crouch/source.json,e7af65658cbd8a87c1e9ab19ffa6f2f303afb84c47808e664f2ea8e099cc942e
V2,crouch,RR:theta_Part005,signed CAD degrees,-20.474816,0.443403,Slave/software/models/v2-12servo/motions/gestures/crouch/source.json,e7af65658cbd8a87c1e9ab19ffa6f2f303afb84c47808e664f2ea8e099cc942e
V2,upright,FL:h_Part002,signed CAD degrees,-0.000001,0.000002,Slave/software/models/v2-12servo/motions/gestures/upright/source.json,7622fbd68590a1ff60601d7abeca2660d5c209407e1ef56199629711da7d4835
V2,upright,FL:alpha_Part006,signed CAD degrees,-49.150070,41.753772,Slave/software/models/v2-12servo/motions/gestures/upright/source.json,7622fbd68590a1ff60601d7abeca2660d5c209407e1ef56199629711da7d4835
V2,upright,FL:theta_Part005,signed CAD degrees,-80.863575,41.379080,Slave/software/models/v2-12servo/motions/gestures/upright/source.json,7622fbd68590a1ff60601d7abeca2660d5c209407e1ef56199629711da7d4835
V2,upright,FR:h_Part002,signed CAD degrees,-0.000022,0.000004,Slave/software/models/v2-12servo/motions/gestures/upright/source.json,7622fbd68590a1ff60601d7abeca2660d5c209407e1ef56199629711da7d4835
V2,upright,FR:alpha_Part006,signed CAD degrees,-49.150074,41.753777,Slave/software/models/v2-12servo/motions/gestures/upright/source.json,7622fbd68590a1ff60601d7abeca2660d5c209407e1ef56199629711da7d4835
V2,upright,FR:theta_Part005,signed CAD degrees,-80.863571,41.379088,Slave/software/models/v2-12servo/motions/gestures/upright/source.json,7622fbd68590a1ff60601d7abeca2660d5c209407e1ef56199629711da7d4835
V2,upright,RL:h_Part002,signed CAD degrees,0.000000,8.000000,Slave/software/models/v2-12servo/motions/gestures/upright/source.json,7622fbd68590a1ff60601d7abeca2660d5c209407e1ef56199629711da7d4835
V2,upright,RL:alpha_Part006,signed CAD degrees,-45.531639,5.963328,Slave/software/models/v2-12servo/motions/gestures/upright/source.json,7622fbd68590a1ff60601d7abeca2660d5c209407e1ef56199629711da7d4835
V2,upright,RL:theta_Part005,signed CAD degrees,-118.784996,0.443391,Slave/software/models/v2-12servo/motions/gestures/upright/source.json,7622fbd68590a1ff60601d7abeca2660d5c209407e1ef56199629711da7d4835
V2,upright,RR:h_Part002,signed CAD degrees,-0.000001,8.000000,Slave/software/models/v2-12servo/motions/gestures/upright/source.json,7622fbd68590a1ff60601d7abeca2660d5c209407e1ef56199629711da7d4835
V2,upright,RR:alpha_Part006,signed CAD degrees,-31.336901,23.991641,Slave/software/models/v2-12servo/motions/gestures/upright/source.json,7622fbd68590a1ff60601d7abeca2660d5c209407e1ef56199629711da7d4835
V2,upright,RR:theta_Part005,signed CAD degrees,-112.483605,0.443382,Slave/software/models/v2-12servo/motions/gestures/upright/source.json,7622fbd68590a1ff60601d7abeca2660d5c209407e1ef56199629711da7d4835
V2,lay_down,FL:h_Part002,signed CAD degrees,-35.000000,-0.000000,Slave/software/models/v2-12servo/motions/gestures/lay_down/source.json,238f5b5de9555b5da0436afb65c3448a928c838d5cf20cfe0281811299ce735b
V2,lay_down,FL:alpha_Part006,signed CAD degrees,1.920714,35.059561,Slave/software/models/v2-12servo/motions/gestures/lay_down/source.json,238f5b5de9555b5da0436afb65c3448a928c838d5cf20cfe0281811299ce735b
V2,lay_down,FL:theta_Part005,signed CAD degrees,0.443371,66.768545,Slave/software/models/v2-12servo/motions/gestures/lay_down/source.json,238f5b5de9555b5da0436afb65c3448a928c838d5cf20cfe0281811299ce735b
V2,lay_down,FR:h_Part002,signed CAD degrees,-35.000000,-0.000000,Slave/software/models/v2-12servo/motions/gestures/lay_down/source.json,238f5b5de9555b5da0436afb65c3448a928c838d5cf20cfe0281811299ce735b
V2,lay_down,FR:alpha_Part006,signed CAD degrees,1.920703,35.059512,Slave/software/models/v2-12servo/motions/gestures/lay_down/source.json,238f5b5de9555b5da0436afb65c3448a928c838d5cf20cfe0281811299ce735b
V2,lay_down,FR:theta_Part005,signed CAD degrees,0.443368,66.768528,Slave/software/models/v2-12servo/motions/gestures/lay_down/source.json,238f5b5de9555b5da0436afb65c3448a928c838d5cf20cfe0281811299ce735b
V2,lay_down,RL:h_Part002,signed CAD degrees,-35.000000,0.000000,Slave/software/models/v2-12servo/motions/gestures/lay_down/source.json,238f5b5de9555b5da0436afb65c3448a928c838d5cf20cfe0281811299ce735b
V2,lay_down,RL:alpha_Part006,signed CAD degrees,1.920730,35.059603,Slave/software/models/v2-12servo/motions/gestures/lay_down/source.json,238f5b5de9555b5da0436afb65c3448a928c838d5cf20cfe0281811299ce735b
