stride_percent,motion_rate_multiplier,nominal_speed_mm_s,cycle_advance_mm,frequency_hz,period_s,duty_fraction,nominal_stance_travel_mm,rearward_bias_mm
46,1,33.58730158730159,60.45714285714286,0.5555555555555556,1.7999999999999998,0.7,42.32,13.8
46,1.5,50.38095238095238,60.45714285714286,0.8333333333333333,1.2000000000000002,0.7,42.32,13.8
46,2,67.17460317460318,60.45714285714286,1.1111111111111112,0.8999999999999999,0.7,42.32,13.8
46,3,100.76190476190476,60.45714285714286,1.6666666666666665,0.6000000000000001,0.7,42.32,13.8
47,0.25,8.57936507936508,61.77142857142858,0.1388888888888889,7.199999999999999,0.7,43.24,14.1
47,0.5,17.15873015873016,61.77142857142858,0.2777777777777778,3.5999999999999996,0.7,43.24,14.1
47,1,34.31746031746032,61.77142857142858,0.5555555555555556,1.7999999999999998,0.7,43.24,14.1
47,1.5,51.47619047619048,61.77142857142858,0.8333333333333333,1.2000000000000002,0.7,43.24,14.1
47,2,68.63492063492065,61.77142857142858,1.1111111111111112,0.8999999999999999,0.7,43.24,14.1
47,3,102.95238095238096,61.77142857142858,1.6666666666666665,0.6000000000000001,0.7,43.24,14.1
48,0.25,8.761904761904761,63.08571428571428,0.1388888888888889,7.199999999999999,0.7,44.16,14.4
48,0.5,17.523809523809522,63.08571428571428,0.2777777777777778,3.5999999999999996,0.7,44.16,14.4
48,1,35.047619047619044,63.08571428571428,0.5555555555555556,1.7999999999999998,0.7,44.16,14.4
48,1.5,52.57142857142856,63.08571428571428,0.8333333333333333,1.2000000000000002,0.7,44.16,14.4
48,2,70.09523809523809,63.08571428571428,1.1111111111111112,0.8999999999999999,0.7,44.16,14.4
48,3,105.14285714285712,63.08571428571428,1.6666666666666665,0.6000000000000001,0.7,44.16,14.4
49,0.25,8.944444444444446,64.4,0.1388888888888889,7.199999999999999,0.7,45.08,14.7
49,0.5,17.888888888888893,64.4,0.2777777777777778,3.5999999999999996,0.7,45.08,14.7
49,1,35.777777777777786,64.4,0.5555555555555556,1.7999999999999998,0.7,45.08,14.7
49,1.5,53.666666666666664,64.4,0.8333333333333333,1.2000000000000002,0.7,45.08,14.7
49,2,71.55555555555557,64.4,1.1111111111111112,0.8999999999999999,0.7,45.08,14.7
49,3,107.33333333333333,64.4,1.6666666666666665,0.6000000000000001,0.7,45.08,14.7
50,0.25,9.126984126984128,65.71428571428572,0.1388888888888889,7.199999999999999,0.7,46.0,15.0
50,0.5,18.253968253968257,65.71428571428572,0.2777777777777778,3.5999999999999996,0.7,46.0,15.0
50,1,36.50793650793651,65.71428571428572,0.5555555555555556,1.7999999999999998,0.7,46.0,15.0
50,1.5,54.761904761904766,65.71428571428572,0.8333333333333333,1.2000000000000002,0.7,46.0,15.0
50,2,73.01587301587303,65.71428571428572,1.1111111111111112,0.8999999999999999,0.7,46.0,15.0
50,3,109.52380952380953,65.71428571428572,1.6666666666666665,0.6000000000000001,0.7,46.0,15.0
51,0.25,9.309523809523812,67.02857142857144,0.1388888888888889,7.199999999999999,0.7,46.92,15.3
51,0.5,18.619047619047624,67.02857142857144,0.2777777777777778,3.5999999999999996,0.7,46.92,15.3
51,1,37.23809523809525,67.02857142857144,0.5555555555555556,1.7999999999999998,0.7,46.92,15.3
51,1.5,55.85714285714286,67.02857142857144,0.8333333333333333,1.2000000000000002,0.7,46.92,15.3
51,2,74.4761904761905,67.02857142857144,1.1111111111111112,0.8999999999999999,0.7,46.92,15.3
51,3,111.71428571428572,67.02857142857144,1.6666666666666665,0.6000000000000001,0.7,46.92,15.3
52,0.25,9.492063492063494,68.34285714285716,0.1388888888888889,7.199999999999999,0.7,47.84,15.6
52,0.5,18.984126984126988,68.34285714285716,0.2777777777777778,3.5999999999999996,0.7,47.84,15.6
52,1,37.968253968253975,68.34285714285716,0.5555555555555556,1.7999999999999998,0.7,47.84,15.6
52,1.5,56.952380952380956,68.34285714285716,0.8333333333333333,1.2000000000000002,0.7,47.84,15.6
52,2,75.93650793650795,68.34285714285716,1.1111111111111112,0.8999999999999999,0.7,47.84,15.6
52,3,113.90476190476191,68.34285714285716,1.6666666666666665,0.6000000000000001,0.7,47.84,15.6
53,0.25,9.674603174603176,69.65714285714286,0.1388888888888889,7.199999999999999,0.7,48.76,15.9
53,0.5,19.34920634920635,69.65714285714286,0.2777777777777778,3.5999999999999996,0.7,48.76,15.9
53,1,38.6984126984127,69.65714285714286,0.5555555555555556,1.7999999999999998,0.7,48.76,15.9
53,1.5,58.047619047619044,69.65714285714286,0.8333333333333333,1.2000000000000002,0.7,48.76,15.9
53,2,77.3968253968254,69.65714285714286,1.1111111111111112,0.8999999999999999,0.7,48.76,15.9
53,3,116.09523809523809,69.65714285714286,1.6666666666666665,0.6000000000000001,0.7,48.76,15.9
54,0.25,9.857142857142858,70.97142857142858,0.1388888888888889,7.199999999999999,0.7,49.68,16.2
54,0.5,19.714285714285715,70.97142857142858,0.2777777777777778,3.5999999999999996,0.7,49.68,16.2
54,1,39.42857142857143,70.97142857142858,0.5555555555555556,1.7999999999999998,0.7,49.68,16.2
54,1.5,59.14285714285714,70.97142857142858,0.8333333333333333,1.2000000000000002,0.7,49.68,16.2
54,2,78.85714285714286,70.97142857142858,1.1111111111111112,0.8999999999999999,0.7,49.68,16.2
54,3,118.28571428571428,70.97142857142858,1.6666666666666665,0.6000000000000001,0.7,49.68,16.2
55,0.25,10.039682539682541,72.28571428571429,0.1388888888888889,7.199999999999999,0.7,50.6,16.5
55,0.5,20.079365079365083,72.28571428571429,0.2777777777777778,3.5999999999999996,0.7,50.6,16.5
55,1,40.158730158730165,72.28571428571429,0.5555555555555556,1.7999999999999998,0.7,50.6,16.5
55,1.5,60.23809523809524,72.28571428571429,0.8333333333333333,1.2000000000000002,0.7,50.6,16.5
55,2,80.31746031746033,72.28571428571429,1.1111111111111112,0.8999999999999999,0.7,50.6,16.5
55,3,120.47619047619048,72.28571428571429,1.6666666666666665,0.6000000000000001,0.7,50.6,16.5
56,0.25,10.222222222222223,73.60000000000001,0.1388888888888889,7.199999999999999,0.7,51.52,16.8
56,0.5,20.444444444444446,73.60000000000001,0.2777777777777778,3.5999999999999996,0.7,51.52,16.8
56,1,40.88888888888889,73.60000000000001,0.5555555555555556,1.7999999999999998,0.7,51.52,16.8
56,1.5,61.333333333333336,73.60000000000001,0.8333333333333333,1.2000000000000002,0.7,51.52,16.8
56,2,81.77777777777779,73.60000000000001,1.1111111111111112,0.8999999999999999,0.7,51.52,16.8
56,3,122.66666666666667,73.60000000000001,1.6666666666666665,0.6000000000000001,0.7,51.52,16.8
57,0.25,10.404761904761905,74.91428571428571,0.1388888888888889,7.199999999999999,0.7,52.44,17.1
57,0.5,20.80952380952381,74.91428571428571,0.2777777777777778,3.5999999999999996,0.7,52.44,17.1
57,1,41.61904761904762,74.91428571428571,0.5555555555555556,1.7999999999999998,0.7,52.44,17.1
57,1.5,62.42857142857142,74.91428571428571,0.8333333333333333,1.2000000000000002,0.7,52.44,17.1
57,2,83.23809523809524,74.91428571428571,1.1111111111111112,0.8999999999999999,0.7,52.44,17.1
57,3,124.85714285714285,74.91428571428571,1.6666666666666665,0.6000000000000001,0.7,52.44,17.1
58,0.25,10.587301587301587,76.22857142857143,0.1388888888888889,7.199999999999999,0.7,53.36,17.4
58,0.5,21.174603174603174,76.22857142857143,0.2777777777777778,3.5999999999999996,0.7,53.36,17.4
58,1,42.34920634920635,76.22857142857143,0.5555555555555556,1.7999999999999998,0.7,53.36,17.4
58,1.5,63.52380952380952,76.22857142857143,0.8333333333333333,1.2000000000000002,0.7,53.36,17.4
58,2,84.6984126984127,76.22857142857143,1.1111111111111112,0.8999999999999999,0.7,53.36,17.4
58,3,127.04761904761904,76.22857142857143,1.6666666666666665,0.6000000000000001,0.7,53.36,17.4
59,0.25,10.76984126984127,77.54285714285714,0.1388888888888889,7.199999999999999,0.7,54.28,17.7
59,0.5,21.53968253968254,77.54285714285714,0.2777777777777778,3.5999999999999996,0.7,54.28,17.7
59,1,43.07936507936508,77.54285714285714,0.5555555555555556,1.7999999999999998,0.7,54.28,17.7
59,1.5,64.61904761904762,77.54285714285714,0.8333333333333333,1.2000000000000002,0.7,54.28,17.7
59,2,86.15873015873017,77.54285714285714,1.1111111111111112,0.8999999999999999,0.7,54.28,17.7
59,3,129.23809523809524,77.54285714285714,1.6666666666666665,0.6000000000000001,0.7,54.28,17.7
60,0.25,10.952380952380953,78.85714285714286,0.1388888888888889,7.199999999999999,0.7,55.2,18.0
60,0.5,21.904761904761905,78.85714285714286,0.2777777777777778,3.5999999999999996,0.7,55.2,18.0
60,1,43.80952380952381,78.85714285714286,0.5555555555555556,1.7999999999999998,0.7,55.2,18.0
60,1.5,65.71428571428571,78.85714285714286,0.8333333333333333,1.2000000000000002,0.7,55.2,18.0
60,2,87.61904761904762,78.85714285714286,1.1111111111111112,0.8999999999999999,0.7,55.2,18.0
60,3,131.42857142857142,78.85714285714286,1.6666666666666665,0.6000000000000001,0.7,55.2,18.0
61,0.25,11.134920634920636,80.17142857142858,0.1388888888888889,7.199999999999999,0.7,56.12,18.3
61,0.5,22.269841269841272,80.17142857142858,0.2777777777777778,3.5999999999999996,0.7,56.12,18.3
61,1,44.539682539682545,80.17142857142858,0.5555555555555556,1.7999999999999998,0.7,56.12,18.3
61,1.5,66.80952380952381,80.17142857142858,0.8333333333333333,1.2000000000000002,0.7,56.12,18.3
61,2,89.07936507936509,80.17142857142858,1.1111111111111112,0.8999999999999999,0.7,56.12,18.3
61,3,133.61904761904762,80.17142857142858,1.6666666666666665,0.6000000000000001,0.7,56.12,18.3
62,0.25,11.31746031746032,81.4857142857143,0.1388888888888889,7.199999999999999,0.7,57.04,18.6
62,0.5,22.63492063492064,81.4857142857143,0.2777777777777778,3.5999999999999996,0.7,57.04,18.6
62,1,45.26984126984128,81.4857142857143,0.5555555555555556,1.7999999999999998,0.7,57.04,18.6
62,1.5,67.90476190476191,81.4857142857143,0.8333333333333333,1.2000000000000002,0.7,57.04,18.6
62,2,90.53968253968256,81.4857142857143,1.1111111111111112,0.8999999999999999,0.7,57.04,18.6
62,3,135.80952380952382,81.4857142857143,1.6666666666666665,0.6000000000000001,0.7,57.04,18.6
63,0.25,11.500000000000002,82.80000000000001,0.1388888888888889,7.199999999999999,0.7,57.96,18.9
63,0.5,23.000000000000004,82.80000000000001,0.2777777777777778,3.5999999999999996,0.7,57.96,18.9
63,1,46.00000000000001,82.80000000000001,0.5555555555555556,1.7999999999999998,0.7,57.96,18.9
63,1.5,69.0,82.80000000000001,0.8333333333333333,1.2000000000000002,0.7,57.96,18.9
63,2,92.00000000000001,82.80000000000001,1.1111111111111112,0.8999999999999999,0.7,57.96,18.9
63,3,138.0,82.80000000000001,1.6666666666666665,0.6000000000000001,0.7,57.96,18.9
64,0.25,11.682539682539685,84.11428571428573,0.1388888888888889,7.199999999999999,0.7,58.88,19.2
64,0.5,23.36507936507937,84.11428571428573,0.2777777777777778,3.5999999999999996,0.7,58.88,19.2
64,1,46.73015873015874,84.11428571428573,0.5555555555555556,1.7999999999999998,0.7,58.88,19.2
64,1.5,70.0952380952381,84.11428571428573,0.8333333333333333,1.2000000000000002,0.7,58.88,19.2
64,2,93.46031746031748,84.11428571428573,1.1111111111111112,0.8999999999999999,0.7,58.88,19.2
64,3,140.1904761904762,84.11428571428573,1.6666666666666665,0.6000000000000001,0.7,58.88,19.2
65,0.25,11.865079365079366,85.42857142857143,0.1388888888888889,7.199999999999999,0.7,59.8,19.5
65,0.5,23.73015873015873,85.42857142857143,0.2777777777777778,3.5999999999999996,0.7,59.8,19.5
65,1,47.46031746031746,85.42857142857143,0.5555555555555556,1.7999999999999998,0.7,59.8,19.5
65,1.5,71.19047619047619,85.42857142857143,0.8333333333333333,1.2000000000000002,0.7,59.8,19.5
65,2,94.92063492063492,85.42857142857143,1.1111111111111112,0.8999999999999999,0.7,59.8,19.5
65,3,142.38095238095238,85.42857142857143,1.6666666666666665,0.6000000000000001,0.7,59.8,19.5
66,0.25,12.04761904761905,86.74285714285715,0.1388888888888889,7.199999999999999,0.7,60.72,19.8
66,0.5,24.0952380952381,86.74285714285715,0.2777777777777778,3.5999999999999996,0.7,60.72,19.8
66,1,48.1904761904762,86.74285714285715,0.5555555555555556,1.7999999999999998,0.7,60.72,19.8
66,1.5,72.28571428571428,86.74285714285715,0.8333333333333333,1.2000000000000002,0.7,60.72,19.8
66,2,96.3809523809524,86.74285714285715,1.1111111111111112,0.8999999999999999,0.7,60.72,19.8
66,3,144.57142857142856,86.74285714285715,1.6666666666666665,0.6000000000000001,0.7,60.72,19.8
67,0.25,12.230158730158731,88.05714285714286,0.1388888888888889,7.199999999999999,0.7,61.64,20.1
67,0.5,24.460317460317462,88.05714285714286,0.2777777777777778,3.5999999999999996,0.7,61.64,20.1
67,1,48.920634920634924,88.05714285714286,0.5555555555555556,1.7999999999999998,0.7,61.64,20.1
67,1.5,73.38095238095238,88.05714285714286,0.8333333333333333,1.2000000000000002,0.7,61.64,20.1
67,2,97.84126984126985,88.05714285714286,1.1111111111111112,0.8999999999999999,0.7,61.64,20.1
67,3,146.76190476190476,88.05714285714286,1.6666666666666665,0.6000000000000001,0.7,61.64,20.1
68,0.25,12.412698412698415,89.37142857142858,0.1388888888888889,7.199999999999999,0.7,62.56,20.4
68,0.5,24.82539682539683,89.37142857142858,0.2777777777777778,3.5999999999999996,0.7,62.56,20.4
68,1,49.65079365079366,89.37142857142858,0.5555555555555556,1.7999999999999998,0.7,62.56,20.4
68,1.5,74.47619047619048,89.37142857142858,0.8333333333333333,1.2000000000000002,0.7,62.56,20.4
68,2,99.30158730158732,89.37142857142858,1.1111111111111112,0.8999999999999999,0.7,62.56,20.4
68,3,148.95238095238096,89.37142857142858,1.6666666666666665,0.6000000000000001,0.7,62.56,20.4
69,0.25,12.595238095238095,90.68571428571428,0.1388888888888889,7.199999999999999,0.7,63.48,20.7
69,0.5,25.19047619047619,90.68571428571428,0.2777777777777778,3.5999999999999996,0.7,63.48,20.7
69,1,50.38095238095238,90.68571428571428,0.5555555555555556,1.7999999999999998,0.7,63.48,20.7
69,1.5,75.57142857142857,90.68571428571428,0.8333333333333333,1.2000000000000002,0.7,63.48,20.7
69,2,100.76190476190476,90.68571428571428,1.1111111111111112,0.8999999999999999,0.7,63.48,20.7
69,3,151.14285714285714,90.68571428571428,1.6666666666666665,0.6000000000000001,0.7,63.48,20.7
70,0.25,12.77777777777778,92.00000000000001,0.1388888888888889,7.199999999999999,0.7,64.4,21.0
70,0.5,25.55555555555556,92.00000000000001,0.2777777777777778,3.5999999999999996,0.7,64.4,21.0
70,1,51.11111111111112,92.00000000000001,0.5555555555555556,1.7999999999999998,0.7,64.4,21.0
70,1.5,76.66666666666667,92.00000000000001,0.8333333333333333,1.2000000000000002,0.7,64.4,21.0
70,2,102.22222222222224,92.00000000000001,1.1111111111111112,0.8999999999999999,0.7,64.4,21.0
70,3,153.33333333333334,92.00000000000001,1.6666666666666665,0.6000000000000001,0.7,64.4,21.0
71,0.25,12.96031746031746,93.31428571428572,0.1388888888888889,7.199999999999999,0.7,65.32,21.3
71,0.5,25.92063492063492,93.31428571428572,0.2777777777777778,3.5999999999999996,0.7,65.32,21.3
71,1,51.84126984126984,93.31428571428572,0.5555555555555556,1.7999999999999998,0.7,65.32,21.3
71,1.5,77.76190476190476,93.31428571428572,0.8333333333333333,1.2000000000000002,0.7,65.32,21.3
71,2,103.68253968253968,93.31428571428572,1.1111111111111112,0.8999999999999999,0.7,65.32,21.3
71,3,155.52380952380952,93.31428571428572,1.6666666666666665,0.6000000000000001,0.7,65.32,21.3
72,0.25,13.142857142857144,94.62857142857143,0.1388888888888889,7.199999999999999,0.7,66.24,21.6
72,0.5,26.28571428571429,94.62857142857143,0.2777777777777778,3.5999999999999996,0.7,66.24,21.6
72,1,52.57142857142858,94.62857142857143,0.5555555555555556,1.7999999999999998,0.7,66.24,21.6
72,1.5,78.85714285714286,94.62857142857143,0.8333333333333333,1.2000000000000002,0.7,66.24,21.6
72,2,105.14285714285715,94.62857142857143,1.1111111111111112,0.8999999999999999,0.7,66.24,21.6
72,3,157.71428571428572,94.62857142857143,1.6666666666666665,0.6000000000000001,0.7,66.24,21.6
73,0.25,13.325396825396828,95.94285714285715,0.1388888888888889,7.199999999999999,0.7,67.16,21.9
73,0.5,26.650793650793656,95.94285714285715,0.2777777777777778,3.5999999999999996,0.7,67.16,21.9
73,1,53.30158730158731,95.94285714285715,0.5555555555555556,1.7999999999999998,0.7,67.16,21.9
73,1.5,79.95238095238095,95.94285714285715,0.8333333333333333,1.2000000000000002,0.7,67.16,21.9
73,2,106.60317460317462,95.94285714285715,1.1111111111111112,0.8999999999999999,0.7,67.16,21.9
73,3,159.9047619047619,95.94285714285715,1.6666666666666665,0.6000000000000001,0.7,67.16,21.9
74,0.25,13.50793650793651,97.25714285714287,0.1388888888888889,7.199999999999999,0.7,68.08,22.2
74,0.5,27.01587301587302,97.25714285714287,0.2777777777777778,3.5999999999999996,0.7,68.08,22.2
74,1,54.03174603174604,97.25714285714287,0.5555555555555556,1.7999999999999998,0.7,68.08,22.2
74,1.5,81.04761904761905,97.25714285714287,0.8333333333333333,1.2000000000000002,0.7,68.08,22.2
74,2,108.06349206349208,97.25714285714287,1.1111111111111112,0.8999999999999999,0.7,68.08,22.2
74,3,162.0952380952381,97.25714285714287,1.6666666666666665,0.6000000000000001,0.7,68.08,22.2
75,0.25,13.690476190476193,98.57142857142858,0.1388888888888889,7.199999999999999,0.7,69.0,22.5
75,0.5,27.380952380952387,98.57142857142858,0.2777777777777778,3.5999999999999996,0.7,69.0,22.5
75,1,54.76190476190477,98.57142857142858,0.5555555555555556,1.7999999999999998,0.7,69.0,22.5
75,1.5,82.14285714285714,98.57142857142858,0.8333333333333333,1.2000000000000002,0.7,69.0,22.5
75,2,109.52380952380955,98.57142857142858,1.1111111111111112,0.8999999999999999,0.7,69.0,22.5
75,3,164.28571428571428,98.57142857142858,1.6666666666666665,0.6000000000000001,0.7,69.0,22.5
76,0.25,13.873015873015875,99.8857142857143,0.1388888888888889,7.199999999999999,0.7,69.92,22.8
76,0.5,27.74603174603175,99.8857142857143,0.2777777777777778,3.5999999999999996,0.7,69.92,22.8
76,1,55.4920634920635,99.8857142857143,0.5555555555555556,1.7999999999999998,0.7,69.92,22.8
76,1.5,83.23809523809524,99.8857142857143,0.8333333333333333,1.2000000000000002,0.7,69.92,22.8
76,2,110.984126984127,99.8857142857143,1.1111111111111112,0.8999999999999999,0.7,69.92,22.8
76,3,166.47619047619048,99.8857142857143,1.6666666666666665,0.6000000000000001,0.7,69.92,22.8
77,0.25,14.055555555555559,101.20000000000002,0.1388888888888889,7.199999999999999,0.7,70.84,23.1
77,0.5,28.111111111111118,101.20000000000002,0.2777777777777778,3.5999999999999996,0.7,70.84,23.1
77,1,56.222222222222236,101.20000000000002,0.5555555555555556,1.7999999999999998,0.7,70.84,23.1
77,1.5,84.33333333333334,101.20000000000002,0.8333333333333333,1.2000000000000002,0.7,70.84,23.1
77,2,112.44444444444447,101.20000000000002,1.1111111111111112,0.8999999999999999,0.7,70.84,23.1
77,3,168.66666666666669,101.20000000000002,1.6666666666666665,0.6000000000000001,0.7,70.84,23.1
78,0.25,14.23809523809524,102.51428571428573,0.1388888888888889,7.199999999999999,0.7,71.76,23.4
78,0.5,28.47619047619048,102.51428571428573,0.2777777777777778,3.5999999999999996,0.7,71.76,23.4
78,1,56.95238095238096,102.51428571428573,0.5555555555555556,1.7999999999999998,0.7,71.76,23.4
78,1.5,85.42857142857143,102.51428571428573,0.8333333333333333,1.2000000000000002,0.7,71.76,23.4
78,2,113.90476190476193,102.51428571428573,1.1111111111111112,0.8999999999999999,0.7,71.76,23.4
78,3,170.85714285714286,102.51428571428573,1.6666666666666665,0.6000000000000001,0.7,71.76,23.4
79,0.25,14.420634920634924,103.82857142857145,0.1388888888888889,7.199999999999999,0.7,72.68,23.7
79,0.5,28.84126984126985,103.82857142857145,0.2777777777777778,3.5999999999999996,0.7,72.68,23.7
79,1,57.6825396825397,103.82857142857145,0.5555555555555556,1.7999999999999998,0.7,72.68,23.7
79,1.5,86.52380952380953,103.82857142857145,0.8333333333333333,1.2000000000000002,0.7,72.68,23.7
79,2,115.3650793650794,103.82857142857145,1.1111111111111112,0.8999999999999999,0.7,72.68,23.7
79,3,173.04761904761907,103.82857142857145,1.6666666666666665,0.6000000000000001,0.7,72.68,23.7
80,0.25,14.603174603174603,105.14285714285714,0.1388888888888889,7.199999999999999,0.7,73.6,24.0
80,0.5,29.206349206349206,105.14285714285714,0.2777777777777778,3.5999999999999996,0.7,73.6,24.0
80,1,58.41269841269841,105.14285714285714,0.5555555555555556,1.7999999999999998,0.7,73.6,24.0
80,1.5,87.6190476190476,105.14285714285714,0.8333333333333333,1.2000000000000002,0.7,73.6,24.0
80,2,116.82539682539682,105.14285714285714,1.1111111111111112,0.8999999999999999,0.7,73.6,24.0
80,3,175.2380952380952,105.14285714285714,1.6666666666666665,0.6000000000000001,0.7,73.6,24.0
81,0.25,14.785714285714286,106.45714285714286,0.1388888888888889,7.199999999999999,0.7,74.52,24.3
81,0.5,29.571428571428573,106.45714285714286,0.2777777777777778,3.5999999999999996,0.7,74.52,24.3
81,1,59.142857142857146,106.45714285714286,0.5555555555555556,1.7999999999999998,0.7,74.52,24.3
81,1.5,88.71428571428571,106.45714285714286,0.8333333333333333,1.2000000000000002,0.7,74.52,24.3
81,2,118.28571428571429,106.45714285714286,1.1111111111111112,0.8999999999999999,0.7,74.52,24.3
81,3,177.42857142857142,106.45714285714286,1.6666666666666665,0.6000000000000001,0.7,74.52,24.3
82,0.25,14.968253968253968,107.77142857142857,0.1388888888888889,7.199999999999999,0.7,75.44,24.6
82,0.5,29.936507936507937,107.77142857142857,0.2777777777777778,3.5999999999999996,0.7,75.44,24.6
82,1,59.87301587301587,107.77142857142857,0.5555555555555556,1.7999999999999998,0.7,75.44,24.6
82,1.5,89.8095238095238,107.77142857142857,0.8333333333333333,1.2000000000000002,0.7,75.44,24.6
82,2,119.74603174603175,107.77142857142857,1.1111111111111112,0.8999999999999999,0.7,75.44,24.6
82,3,179.6190476190476,107.77142857142857,1.6666666666666665,0.6000000000000001,0.7,75.44,24.6
83,0.25,15.150793650793652,109.08571428571429,0.1388888888888889,7.199999999999999,0.7,76.36,24.9
83,0.5,30.301587301587304,109.08571428571429,0.2777777777777778,3.5999999999999996,0.7,76.36,24.9
83,1,60.60317460317461,109.08571428571429,0.5555555555555556,1.7999999999999998,0.7,76.36,24.9
83,1.5,90.9047619047619,109.08571428571429,0.8333333333333333,1.2000000000000002,0.7,76.36,24.9
83,2,121.20634920634922,109.08571428571429,1.1111111111111112,0.8999999999999999,0.7,76.36,24.9
83,3,181.8095238095238,109.08571428571429,1.6666666666666665,0.6000000000000001,0.7,76.36,24.9
84,0.25,15.333333333333334,110.4,0.1388888888888889,7.199999999999999,0.7,77.28,25.2
84,0.5,30.666666666666668,110.4,0.2777777777777778,3.5999999999999996,0.7,77.28,25.2
84,1,61.333333333333336,110.4,0.5555555555555556,1.7999999999999998,0.7,77.28,25.2
84,1.5,92.0,110.4,0.8333333333333333,1.2000000000000002,0.7,77.28,25.2
84,2,122.66666666666667,110.4,1.1111111111111112,0.8999999999999999,0.7,77.28,25.2
84,3,184.0,110.4,1.6666666666666665,0.6000000000000001,0.7,77.28,25.2
85,0.25,15.515873015873018,111.71428571428572,0.1388888888888889,7.199999999999999,0.7,78.2,25.5
85,0.5,31.031746031746035,111.71428571428572,0.2777777777777778,3.5999999999999996,0.7,78.2,25.5
85,1,62.06349206349207,111.71428571428572,0.5555555555555556,1.7999999999999998,0.7,78.2,25.5
85,1.5,93.09523809523809,111.71428571428572,0.8333333333333333,1.2000000000000002,0.7,78.2,25.5
85,2,124.12698412698414,111.71428571428572,1.1111111111111112,0.8999999999999999,0.7,78.2,25.5
85,3,186.19047619047618,111.71428571428572,1.6666666666666665,0.6000000000000001,0.7,78.2,25.5
86,0.25,15.698412698412701,113.02857142857144,0.1388888888888889,7.199999999999999,0.7,79.12,25.8
86,0.5,31.396825396825403,113.02857142857144,0.2777777777777778,3.5999999999999996,0.7,79.12,25.8
86,1,62.793650793650805,113.02857142857144,0.5555555555555556,1.7999999999999998,0.7,79.12,25.8
86,1.5,94.19047619047619,113.02857142857144,0.8333333333333333,1.2000000000000002,0.7,79.12,25.8
86,2,125.58730158730161,113.02857142857144,1.1111111111111112,0.8999999999999999,0.7,79.12,25.8
86,3,188.38095238095238,113.02857142857144,1.6666666666666665,0.6000000000000001,0.7,79.12,25.8
87,0.25,15.880952380952383,114.34285714285716,0.1388888888888889,7.199999999999999,0.7,80.04,26.1
87,0.5,31.761904761904766,114.34285714285716,0.2777777777777778,3.5999999999999996,0.7,80.04,26.1
87,1,63.52380952380953,114.34285714285716,0.5555555555555556,1.7999999999999998,0.7,80.04,26.1
87,1.5,95.28571428571429,114.34285714285716,0.8333333333333333,1.2000000000000002,0.7,80.04,26.1
87,2,127.04761904761907,114.34285714285716,1.1111111111111112,0.8999999999999999,0.7,80.04,26.1
87,3,190.57142857142858,114.34285714285716,1.6666666666666665,0.6000000000000001,0.7,80.04,26.1
88,0.25,16.063492063492063,115.65714285714286,0.1388888888888889,7.199999999999999,0.7,80.96,26.4
88,0.5,32.12698412698413,115.65714285714286,0.2777777777777778,3.5999999999999996,0.7,80.96,26.4
88,1,64.25396825396825,115.65714285714286,0.5555555555555556,1.7999999999999998,0.7,80.96,26.4
88,1.5,96.38095238095238,115.65714285714286,0.8333333333333333,1.2000000000000002,0.7,80.96,26.4
88,2,128.5079365079365,115.65714285714286,1.1111111111111112,0.8999999999999999,0.7,80.96,26.4
88,3,192.76190476190476,115.65714285714286,1.6666666666666665,0.6000000000000001,0.7,80.96,26.4
89,0.25,16.246031746031747,116.97142857142858,0.1388888888888889,7.199999999999999,0.7,81.88,26.7
89,0.5,32.492063492063494,116.97142857142858,0.2777777777777778,3.5999999999999996,0.7,81.88,26.7
89,1,64.98412698412699,116.97142857142858,0.5555555555555556,1.7999999999999998,0.7,81.88,26.7
89,1.5,97.47619047619047,116.97142857142858,0.8333333333333333,1.2000000000000002,0.7,81.88,26.7
89,2,129.96825396825398,116.97142857142858,1.1111111111111112,0.8999999999999999,0.7,81.88,26.7
89,3,194.95238095238093,116.97142857142858,1.6666666666666665,0.6000000000000001,0.7,81.88,26.7
90,0.25,16.42857142857143,118.28571428571429,0.1388888888888889,7.199999999999999,0.7,82.8,27.0
90,0.5,32.85714285714286,118.28571428571429,0.2777777777777778,3.5999999999999996,0.7,82.8,27.0
90,1,65.71428571428572,118.28571428571429,0.5555555555555556,1.7999999999999998,0.7,82.8,27.0
90,1.5,98.57142857142857,118.28571428571429,0.8333333333333333,1.2000000000000002,0.7,82.8,27.0
90,2,131.42857142857144,118.28571428571429,1.1111111111111112,0.8999999999999999,0.7,82.8,27.0
90,3,197.14285714285714,118.28571428571429,1.6666666666666665,0.6000000000000001,0.7,82.8,27.0
91,0.25,16.611111111111114,119.60000000000001,0.1388888888888889,7.199999999999999,0.7,83.72,27.3
91,0.5,33.22222222222223,119.60000000000001,0.2777777777777778,3.5999999999999996,0.7,83.72,27.3
91,1,66.44444444444446,119.60000000000001,0.5555555555555556,1.7999999999999998,0.7,83.72,27.3
91,1.5,99.66666666666667,119.60000000000001,0.8333333333333333,1.2000000000000002,0.7,83.72,27.3
91,2,132.8888888888889,119.60000000000001,1.1111111111111112,0.8999999999999999,0.7,83.72,27.3
91,3,199.33333333333334,119.60000000000001,1.6666666666666665,0.6000000000000001,0.7,83.72,27.3
92,0.25,16.793650793650794,120.91428571428573,0.1388888888888889,7.199999999999999,0.7,84.64,27.6
